latitude,longitude,altitude,geometry,gestore,comune_ok,indirizzo,id
40.46225,17.257916666,,Point,Vodafone Italia S.p.A.,Taranto,Taranto ---- Via Calabria 75,969
40.46225,17.257916666,,Point,Telecom Italia S.p.A.,Taranto,Taranto ---- Via Calabria 75,970
41.2323,16.300494444,,Point,Wind Tre s.p.a.,Andria,Andria ---- Via Venezia Giulia 152,971
40.577444444,16.756777777,,Point,Telecom Italia S.p.A.,Ginosa,Ginosa ---- Via Matteotti 6,972
40.577444444,16.756777777,,Point,Vodafone Italia S.p.A.,Ginosa,Ginosa ---- Via Matteotti 6,973
41.228444444,16.295055555,,Point,Linkem S.p.A.,Andria,Andria ---- Via Ferrucci 26,974
41.228444444,16.295055555,,Point,Wind Tre s.p.a.,Andria,Andria ---- Via Ferrucci 26,975
41.228444444,16.295055555,,Point,Iliad Italia s.p.a,Andria,Andria ---- Via Ferrucci 26,976
40.636333333,16.949611111,,Point,Telecom Italia S.p.A.,Mottola,Mottola ---- Contrada Stingeto snc,977
40.636333333,16.949611111,,Point,Vodafone Italia S.p.A.,Mottola,Mottola ---- Contrada Stingeto snc,978
40.605944444,16.969277777,,Point,Vodafone Italia S.p.A.,Palagianello,Palagianello ---- Contrada Parco di Stalla (Vodafone) snc,979
40.605944444,16.969277777,,Point,Telecom Italia S.p.A.,Palagianello,Palagianello ---- Contrada Parco di Stalla (Vodafone) snc,980
40.605833333,16.969277777,,Point,Wind Tre s.p.a.,Palagianello,Palagianello ---- Contrada Parco di Stalla (WindTre) snc,981
40.467527777,17.262,,Point,Wind Tre s.p.a.,Taranto,Taranto ---- Via Lupoli 3,982
40.467527777,17.262,,Point,Iliad Italia s.p.a,Taranto,Taranto ---- Via Lupoli 3,983
40.464722222,17.253722222,,Point,Telecom Italia S.p.A.,Taranto,Taranto ---- Via Dante Alighieri snc  (SMART CELL),984
40.581944444,17.124888888,,Point,Telecom Italia S.p.A.,Massafra,Massafra ---- Viale Magna Grecia c/o Ufficio Tecnico Comunale (Vodafone) snc,985
40.581944444,17.124888888,,Point,Vodafone Italia S.p.A.,Massafra,Massafra ---- Viale Magna Grecia c/o Ufficio Tecnico Comunale (Vodafone) snc,986
40.581944444,17.124805555,,Point,Linkem,Massafra,Massafra ---- Viale Magna Grecia c/o Ufficio Tecnico Comunale (Linkem) snc,987
40.581944444,17.124805555,,Point,Fastweb Air s.r.l.,Massafra,Massafra ---- Viale Magna Grecia c/o Ufficio Tecnico Comunale (Linkem) snc,988
40.583305555,17.125638888,,Point,Wind Tre s.p.a.,Massafra,Massafra ---- Viale Magna Grecia c/o Torre faro stadio Comunale snc,989
40.580166666,17.243805555,,Point,Telenorba s.p.a.,Crispiano,Crispiano ---- Via Donato Tagliente snc (Masseria Belmonte),990
40.580166666,17.243805555,,Point,Telenorba s.p.a.,Crispiano,Crispiano ---- Via Donato Tagliente snc (Masseria Belmonte),991
40.580166666,17.243805555,,Point,Telenorba s.p.a.,Crispiano,Crispiano ---- Via Donato Tagliente snc (Masseria Belmonte),992
40.580166666,17.243805555,,Point,Linkem,Crispiano,Crispiano ---- Via Donato Tagliente snc (Masseria Belmonte),993
40.013538888,18.365486111,,Point,Wind Tre s.p.a.,Spongano,Spongano ---- Via Pio XII c/o Municipio snc,994
40.470916666,17.247694444,,Point,Telecom Italia S.p.A.,Taranto,Taranto ---- Via Duca degli Abruzzi (Tim) 21,995
40.470916666,17.247638888,,Point,Wind Tre s.p.a.,Taranto,Taranto ---- Via Duca degli Abruzzi (Wind) 21,996
40.409258333,17.280263888,,Point,Telecom Italia S.p.A.,Taranto,Taranto ---- Piazza della Vittoria 15,997
40.446402777,17.263875,,Point,Telecom Italia S.p.A.,Taranto,Taranto ---- Viale Pirro snc,998
40.446402777,17.263875,,Point,Vodafone Italia S.p.A.,Taranto,Taranto ---- Viale Pirro snc,999
40.516472222,17.396944444,,Point,Vodafone Italia S.p.A.,Grottaglie,Grottaglie ---- Piazzale Aeroporto Civile di Grottaglie snc,1000
40.463583333,17.289888888,,Point,Vodafone Italia S.p.A.,Taranto,Taranto ---- Via Torro snc,1001
40.463583333,17.289888888,,Point,Iliad Italia s.p.a,Taranto,Taranto ---- Via Torro snc,1002
40.695583333,17.336138888,,Point,Linkem,Martina Franca,Martina Franca ---- Viale dei Pini (Linkem) snc,1003
40.695722222,17.336083333,,Point,Telecom Italia S.p.A.,Martina Franca,Martina Franca ---- Via Taranto (Tim) 72,1004
40.695611111,17.336166666,,Point,Wind Tre s.p.a.,Martina Franca,Martina Franca ---- Via Taranto (H3G) 72,1005
40.464194444,16.938944444,,Point,Telecom Italia S.p.A.,Castellaneta,Castellaneta ---- Lungomare Eroi del Mare Localita'Castellaneta Marina snc,1006
40.464194444,16.938944444,,Point,Wind Tre s.p.a.,Castellaneta,Castellaneta ---- Lungomare Eroi del Mare Localita'Castellaneta Marina snc,1007
40.636083333,17.034972222,,Point,Wind Tre s.p.a.,Mottola,Mottola ---- Via Risorgimento 158,1008
41.217011111,16.052455555,,Point,Telecom Italia S.p.A.,Canosa di Puglia,Canosa di Puglia ---- Contrada Tre Canonici snc,1009
41.233916666,16.500888888,,Point,Vodafone Italia S.p.A.,Bisceglie,Bisceglie ---- Via Garibaldi c/o Mercato Ortofrutticolo snc,1010
41.233916666,16.500888888,,Point,Wind Tre s.p.a.,Bisceglie,Bisceglie ---- Via Garibaldi c/o Mercato Ortofrutticolo snc,1011
41.472027777,15.546333333,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Via Sprecacenere snc,1012
41.472027777,15.546333333,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Via Sprecacenere snc,1013
41.00425,17.010777777,,Point,Vodafone Italia S.p.A.,Rutigliano,Rutigliano ---- Piazza dei Bersaglieri n.d. c/o Rondò Comunale,1014
41.00425,17.010777777,,Point,Wind Tre s.p.a.,Rutigliano,Rutigliano ---- Piazza dei Bersaglieri n.d. c/o Rondò Comunale,1015
41.231791666,16.502541666,,Point,Telecom Italia S.p.A.,Bisceglie,Bisceglie ---- Via Finizia 1,1016
40.271,18.055897222,,Point,Wind Tre s.p.a.,Copertino,Copertino ---- Via La Grottella 2,1017
40.271286111,18.049258333,,Point,Wind Tre s.p.a.,Copertino,Copertino ---- Via Tenente Colaci 14,1018
40.171672222,18.282427777,,Point,Vodafone Italia S.p.A.,Castrignano de' Greci,Castrignano de' Greci ---- Via Prov.le per Cutrofiano Z.I. snc,1019
41.468555555,15.539194444,,Point,Wind Tre s.p.a.,Foggia,Foggia ---- Via Poggio Imperiale snc,1020
41.468555555,15.539194444,,Point,Iliad Italia s.p.a,Foggia,Foggia ---- Via Poggio Imperiale snc,1021
40.123041666,18.122711111,,Point,Wind Tre s.p.a.,Aradeo,Aradeo ---- Via Rotonda Comunale 1,1022
40.123041666,18.122711111,,Point,Iliad Italia s.p.a,Aradeo,Aradeo ---- Via Rotonda Comunale 1,1023
41.193611111,16.476111111,,Point,Telecom Italia S.p.A.,Bisceglie,Bisceglie ---- Via Fg. 46 P.lla 423 snc,1024
40.830588888,16.929858333,,Point,Vodafone Italia S.p.A.,Gioia del Colle,Gioia del Colle ---- Località Macchia di Campo n.d.,1025
40.830588888,16.929858333,,Point,Telecom Italia S.p.A.,Gioia del Colle,Gioia del Colle ---- Località Macchia di Campo n.d.,1026
40.830588888,16.929858333,,Point,Wind Tre s.p.a.,Gioia del Colle,Gioia del Colle ---- Località Macchia di Campo n.d.,1027
40.719427777,16.91545,,Point,Vodafone Italia S.p.A.,Gioia del Colle,Gioia del Colle ---- Contrada Marzagaglia snc,1028
40.719427777,16.91545,,Point,Telecom Italia S.p.A.,Gioia del Colle,Gioia del Colle ---- Contrada Marzagaglia snc,1029
40.892116666,16.93765,,Point,Wind Tre s.p.a.,Sammichele di Bari,Sammichele di Bari ---- Contrada Pasturicchio n.d.,1030
41.115483333,16.577183333,,Point,Telecom Italia S.p.A.,Terlizzi,Terlizzi ---- Contrada Sovereto snc,1031
41.115483333,16.577183333,,Point,Vodafone Italia S.p.A.,Terlizzi,Terlizzi ---- Contrada Sovereto snc,1032
41.119486111,16.541002777,,Point,Iliad Italia s.p.a,Terlizzi,"Terlizzi ---- Via dei Garofani snc, S.C. Lago Rosso c/o Cimitero",1033
41.119486111,16.541002777,,Point,Wind Tre s.p.a.,Terlizzi,"Terlizzi ---- Via dei Garofani snc, S.C. Lago Rosso c/o Cimitero",1034
40.2627,18.186058333,,Point,Telecom Italia S.p.A.,San Donato di Lecce,San Donato di Lecce ---- Via Vicinale Specchia c/o proprietà Santina snc,1035
40.2627,18.186058333,,Point,Vodafone Italia S.p.A.,San Donato di Lecce,San Donato di Lecce ---- Via Vicinale Specchia c/o proprietà Santina snc,1036
41.094458333,16.072383333,,Point,Rai Way s.p.a.,Minervino Murge,Minervino Murge ---- Contrada Torlazzo Santilla snc,1037
41.094458333,16.072383333,,Point,Vodafone Italia S.p.A.,Minervino Murge,Minervino Murge ---- Contrada Torlazzo Santilla snc,1038
41.094458333,16.072383333,,Point,Telecom Italia S.p.A.,Minervino Murge,Minervino Murge ---- Contrada Torlazzo Santilla snc,1039
41.074572222,16.084708333,,Point,Vodafone Italia S.p.A.,Minervino Murge,Minervino Murge ---- Via Allende Salvator snc,1040
41.074572222,16.084708333,,Point,Linkem,Minervino Murge,Minervino Murge ---- Via Allende Salvator snc,1041
41.074572222,16.084708333,,Point,Telecom Italia S.p.A.,Minervino Murge,Minervino Murge ---- Via Allende Salvator snc,1042
41.066111111,16.080388888,,Point,Vodafone Italia S.p.A.,Minervino Murge,Minervino Murge ---- Località Terreno Agricolo Fg. 151 P.lla 100 snc,1043
41.066111111,16.080388888,,Point,Telecom Italia S.p.A.,Minervino Murge,Minervino Murge ---- Località Terreno Agricolo Fg. 151 P.lla 100 snc,1044
41.134675,16.074644444,,Point,Vodafone Italia S.p.A.,Minervino Murge,Minervino Murge ---- Contrada Cirillo c/o SS97 Canosa Minervino Km 7 snc,1045
41.134675,16.074644444,,Point,Wind Tre s.p.a.,Minervino Murge,Minervino Murge ---- Contrada Cirillo c/o SS97 Canosa Minervino Km 7 snc,1046
41.134675,16.074644444,,Point,Telecom Italia S.p.A.,Minervino Murge,Minervino Murge ---- Contrada Cirillo c/o SS97 Canosa Minervino Km 7 snc,1047
41.293127777,16.064386111,,Point,Vodafone Italia S.p.A.,San Ferdinando di Puglia,San Ferdinando di Puglia ---- Contrada Valdirisio snc,1048
41.293127777,16.064386111,,Point,Telecom Italia S.p.A.,San Ferdinando di Puglia,San Ferdinando di Puglia ---- Contrada Valdirisio snc,1049
41.293638888,16.067036111,,Point,Linkem,San Ferdinando di Puglia,San Ferdinando di Puglia ---- Contrada Telegrafo snc,1050
41.293638888,16.067036111,,Point,TISCALI ITALIA SPA,San Ferdinando di Puglia,San Ferdinando di Puglia ---- Contrada Telegrafo snc,1051
41.307072222,16.070644444,,Point,Vodafone Italia S.p.A.,San Ferdinando di Puglia,San Ferdinando di Puglia ---- Via Trinitapoli 10,1052
41.307072222,16.070644444,,Point,Telecom Italia S.p.A.,San Ferdinando di Puglia,San Ferdinando di Puglia ---- Via Trinitapoli 10,1053
41.285552777,16.0037,,Point,Vodafone Italia S.p.A.,San Ferdinando di Puglia,San Ferdinando di Puglia ---- Contrada Bellaveduta snc,1054
41.367352777,16.144358333,,Point,TISCALI ITALIA SPA,Margherita di Savoia,Margherita di Savoia ---- Strada Provinciale Per Trinitapoli c/o Stadio snc,1055
41.367352777,16.144358333,,Point,Wind Tre s.p.a.,Margherita di Savoia,Margherita di Savoia ---- Strada Provinciale Per Trinitapoli c/o Stadio snc,1056
41.367352777,16.144358333,,Point,Iliad Italia s.p.a,Margherita di Savoia,Margherita di Savoia ---- Strada Provinciale Per Trinitapoli c/o Stadio snc,1057
41.368525,16.1458,,Point,Telecom Italia S.p.A.,Margherita di Savoia,Margherita di Savoia ---- Strada Provinciale La Motta Margherita snc,1058
41.368525,16.1458,,Point,Vodafone Italia S.p.A.,Margherita di Savoia,Margherita di Savoia ---- Strada Provinciale La Motta Margherita snc,1059
41.006083333,16.973194444,,Point,Vodafone Italia S.p.A.,Rutigliano,Rutigliano ---- Contrada De Rossi n.d.,1060
41.248055555,16.320916666,,Point,Telecom Italia S.p.A.,Andria,Andria ---- Via SP 130 Trani Andria snc,1061
41.248055555,16.320916666,,Point,Iliad Italia s.p.a,Andria,Andria ---- Via SP 130 Trani Andria snc,1062
40.995638888,16.919583333,,Point,Iliad Italia s.p.a,Casamassima,Casamassima ---- Contrada Fieno dei Cavoli n.d.,1063
40.995638888,16.919583333,,Point,Wind Tre s.p.a.,Casamassima,Casamassima ---- Contrada Fieno dei Cavoli n.d.,1064
40.299333333,17.513472222,,Point,Vodafone Italia S.p.A.,Maruggio,Maruggio ---- Contrada Cirenaica snc,1065
40.299333333,17.513472222,,Point,Telecom Italia S.p.A.,Maruggio,Maruggio ---- Contrada Cirenaica snc,1066
40.299861111,17.513666666,,Point,Wind Tre s.p.a.,Maruggio,Maruggio ---- Contrada Cirenaica (Wind) snc,1067
40.383444444,17.303555555,,Point,Telecom Italia S.p.A.,Leporano,Leporano ---- Strada Provinciale 100 snc,1068
40.383444444,17.303555555,,Point,Vodafone Italia S.p.A.,Leporano,Leporano ---- Strada Provinciale 100 snc,1069
40.461722222,17.282258333,,Point,Telecom Italia S.p.A.,Taranto,Taranto ---- Via Torro c/o Centrale Telecom snc,1070
40.3855,17.332944444,,Point,Vodafone Italia S.p.A.,Leporano,Leporano ---- Via La Leccese (Localita' Giardino Leccese),1071
40.3855,17.332944444,,Point,Wind Tre s.p.a.,Leporano,Leporano ---- Via La Leccese (Localita' Giardino Leccese),1072
40.582027777,17.109611111,,Point,Wind Tre s.p.a.,Massafra,Massafra ---- Via Campania (Wind) 7,1073
40.582027777,17.109611111,,Point,Iliad Italia s.p.a,Massafra,Massafra ---- Via Campania (Wind) 7,1074
40.5825,17.109638888,,Point,Vodafone Italia S.p.A.,Massafra,Massafra ---- Via Campania (Tim) 7,1075
40.5825,17.109638888,,Point,Telecom Italia S.p.A.,Massafra,Massafra ---- Via Campania (Tim) 7,1076
40.971913888,16.919316666,,Point,Vodafone Italia S.p.A.,Casamassima,Casamassima ---- Strada Statale 100 km 18 s.n.c. c/o Centro Commerciale Baricentro,1077
40.971913888,16.919316666,,Point,Telecom Italia S.p.A.,Casamassima,Casamassima ---- Strada Statale 100 km 18 s.n.c. c/o Centro Commerciale Baricentro,1078
40.975569444,16.917413888,,Point,Wind Tre s.p.a.,Casamassima,Casamassima ---- Contrada Barialto s.n.c. c/o Centro Commerciale,1079
40.387416666,17.604583333,,Point,Wind Tre s.p.a.,Manduria,Manduria ---- Via Aia 10,1080
40.387416666,17.604583333,,Point,Telecom Italia S.p.A.,Manduria,Manduria ---- Via Aia 10,1081
40.323677777,18.177969444,,Point,Wind Tre s.p.a.,Cavallino,Cavallino ---- Via Vecchia San Donato snc,1082
40.323677777,18.177969444,,Point,Vodafone Italia S.p.A.,Cavallino,Cavallino ---- Via Vecchia San Donato snc,1083
40.466833333,16.9405,,Point,Telecom Italia S.p.A.,Castellaneta,Castellaneta ---- Via Mare Spumeggiante snc,1084
40.417888888,16.875722222,,Point,Telecom Italia S.p.A.,Ginosa,Ginosa ---- Via Ionio 401,1085
40.417888888,16.875722222,,Point,Vodafone Italia S.p.A.,Ginosa,Ginosa ---- Via Ionio 401,1086
40.574166666,16.762972222,,Point,Wind Tre s.p.a.,Ginosa,Ginosa ---- Via della Pace 93,1087
40.574166666,16.762972222,,Point,Linkem,Ginosa,Ginosa ---- Via della Pace 93,1088
41.740677777,15.259216666,,Point,Telecom Italia S.p.A.,San Paolo di Civitate,San Paolo di Civitate ---- Piazza Municipio snc,1089
41.148333333,15.451555555,,Point,Wind Tre s.p.a.,Sant'Agata di Puglia,Sant'Agata di Puglia ---- Località Palombara snc,1090
40.399916666,17.623361111,,Point,Wind Tre s.p.a.,Manduria,Manduria ---- Via Roma 102,1091
40.647527777,17.918222222,,Point,Wind Tre s.p.a.,Brindisi,Brindisi ---- Via Petrarca 4,1092
40.650416666,17.916972222,,Point,Wind Tre s.p.a.,Brindisi,Brindisi ---- Piazza Giannone 5,1093
40.64875,17.818416666,,Point,Wind Tre s.p.a.,Brindisi,Brindisi ---- Via Mascava sn,1094
40.610277777,17.959722222,,Point,Iliad Italia s.p.a,Brindisi,Brindisi ---- Contrada Formosa sn,1095
40.610277777,17.959722222,,Point,DAB ITALIA,Brindisi,Brindisi ---- Contrada Formosa sn,1096
40.841555555,17.465666666,,Point,Telecom Italia S.p.A.,Fasano,Fasano ---- Via Egadi sn,1097
40.796638888,17.351027777,,Point,Wind Tre s.p.a.,Fasano,Fasano ---- Contrada Tallinaio sn,1098
40.617583333,17.933166666,,Point,Wind Tre s.p.a.,Brindisi,Brindisi ---- Via dal bono 2,1099
40.634083333,17.942805555,,Point,Wind Tre s.p.a.,Brindisi,Brindisi ---- Corso roma 114,1100
41.227694444,16.297416666,,Point,Telecom Italia S.p.A.,Andria,Andria ---- Via Verzieri 3,1101
41.227694444,16.297416666,,Point,Wind Tre s.p.a.,Andria,Andria ---- Via Verzieri 3,1102
40.738611111,17.426666666,,Point,Telecom Italia S.p.A.,Cisternino,Cisternino ---- Viale Stazione sn,1103
40.738611111,17.426666666,,Point,Vodafone Italia S.p.A.,Cisternino,Cisternino ---- Viale Stazione sn,1104
41.247527777,16.027361111,,Point,Wind Tre s.p.a.,San Ferdinando di Puglia,San Ferdinando di Puglia ---- Contrada Pezza Pagliara/Rutella snc,1105
41.247527777,16.027361111,,Point,Iliad Italia s.p.a,San Ferdinando di Puglia,San Ferdinando di Puglia ---- Contrada Pezza Pagliara/Rutella snc,1106
41.311944444,16.283111111,,Point,Wind Tre s.p.a.,Barletta,Barletta ---- Via Vittorio Veneto snc,1107
41.224630555,16.273069444,,Point,Wind Tre s.p.a.,Andria,Andria ---- Località San Valentino snc,1108
41.224630555,16.273069444,,Point,Iliad Italia s.p.a,Andria,Andria ---- Località San Valentino snc,1109
41.232861111,16.492111111,,Point,Wind Tre s.p.a.,Bisceglie,Bisceglie ---- Via Vecchia Corato 111,1110
40.178502777,18.026630555,,Point,Wind Tre s.p.a.,Nardò,Nard ---- Via Roma 14,1111
41.069977777,16.868863888,,Point,Telecom Italia S.p.A.,Bari,Bari ---- Località Carbonara - Via Isonzo 24,1112
41.230725,16.292316666,,Point,Vodafone Italia S.p.A.,Andria,Andria ---- Via degli Eroi 22,1113
41.232341666,16.300391666,,Point,Vodafone Italia S.p.A.,Andria,Andria ---- Via Venezia Giulia 152,1114
41.734166666,16.103361111,,Point,Vodafone Italia S.p.A.,Mattinata,Mattinata ---- Località Monte Elice snc,1115
41.734166666,16.103361111,,Point,Telecom Italia S.p.A.,Mattinata,Mattinata ---- Località Monte Elice snc,1116
41.689416666,15.3875,,Point,Wind Tre s.p.a.,San Severo,San Severo ---- Via San Bernardino 20,1117
41.689416666,15.3875,,Point,Iliad Italia s.p.a,San Severo,San Severo ---- Via San Bernardino 20,1118
41.142194444,15.384611111,,Point,Wind Tre s.p.a.,Sant'Agata di Puglia,Sant'Agata di Puglia ---- Contrada Piano Casale snc,1119
41.142194444,15.384611111,,Point,Vodafone Italia S.p.A.,Sant'Agata di Puglia,Sant'Agata di Puglia ---- Contrada Piano Casale snc,1120
41.142194444,15.384611111,,Point,Telecom Italia S.p.A.,Sant'Agata di Puglia,Sant'Agata di Puglia ---- Contrada Piano Casale snc,1121
40.635138888,16.810138888,,Point,Wind Tre s.p.a.,Laterza,Laterza ---- Via della Maiolica P.I.P. snc,1122
40.627277777,16.788944444,,Point,Wind Tre s.p.a.,Laterza,Laterza ---- Lungo Cimitero Comunale snc,1123
40.643944444,16.780861111,,Point,Telecom Italia S.p.A.,Laterza,Laterza ---- Contrada Zona Difesa Murgia snc,1124
41.695527777,15.717611111,,Point,Telecom Italia S.p.A.,San Giovanni Rotondo,San Giovanni Rotondo ---- Località Pozzo Cavo snc,1125
41.695527777,15.717611111,,Point,Vodafone Italia S.p.A.,San Giovanni Rotondo,San Giovanni Rotondo ---- Località Pozzo Cavo snc,1126
41.695527777,15.717611111,,Point,Wind Tre s.p.a.,San Giovanni Rotondo,San Giovanni Rotondo ---- Località Pozzo Cavo snc,1127
41.709027777,15.698138888,,Point,Telecom Italia S.p.A.,San Giovanni Rotondo,San Giovanni Rotondo ---- Viale Padre Pio - Parcheggio Multipiano - 1 snc,1128
41.709027777,15.698138888,,Point,Telecom Italia S.p.A.,San Giovanni Rotondo,San Giovanni Rotondo ---- Viale Padre Pio - Parcheggio Multipiano - 1 snc,1129
41.709027777,15.698138888,,Point,Vodafone Italia S.p.A.,San Giovanni Rotondo,San Giovanni Rotondo ---- Viale Padre Pio - Parcheggio Multipiano - 1 snc,1130
40.171672222,18.282427777,,Point,Telecom Italia S.p.A.,Castrignano de' Greci,Castrignano de' Greci ---- Strada Provinciale Corigliano D'Otranto snc,1131
40.079605555,18.482041666,,Point,Telecom Italia S.p.A.,Otranto,Otranto ---- Via Case Sparse Loc.tà Badisco snc,1132
40.079605555,18.482041666,,Point,Vodafone Italia S.p.A.,Otranto,Otranto ---- Via Case Sparse Loc.tà Badisco snc,1133
40.37685,18.048361111,,Point,Vodafone Italia S.p.A.,Novoli,Novoli ---- Via Mazzotta 14,1134
40.37685,18.048361111,,Point,Telecom Italia S.p.A.,Novoli,Novoli ---- Via Mazzotta 14,1135
40.37685,18.048361111,,Point,Wind Tre s.p.a.,Novoli,Novoli ---- Via Mazzotta 14,1136
41.226916666,16.301972222,,Point,Wind Tre s.p.a.,Andria,Andria ---- Piazza Marconi 14,1137
41.282833333,16.409305555,,Point,Iliad Italia s.p.a,Trani,Trani ---- Via Dei Finanzieri c/o Isola Ecologica snc,1138
41.282833333,16.409305555,,Point,Telecom Italia S.p.A.,Trani,Trani ---- Via Dei Finanzieri c/o Isola Ecologica snc,1139
41.282833333,16.409305555,,Point,Wind Tre s.p.a.,Trani,Trani ---- Via Dei Finanzieri c/o Isola Ecologica snc,1140
